drug_name,review_source,drug_review,tokens,concreteness,modality,sentiments,disease,side effects,side effects grouped,side effects cleaned,side_effects_cleaned_grouped
Janumet oral,WebMD,Occasional dizzy spells have turned into daily problems and continue to worsen with each treatment. My doctors continue to evaluate the problems and I hope to see solutions soon because the side effects are becoming really bad.,"['occasional', 'dizzy', 'spell', 'turn', 'daily', 'problem', 'continue', 'worsen', 'treatment', 'doctor', 'continue', 'evaluate', 'problem', 'hope', 'solution', 'soon', 'effect', 'bad']",0.222222,Deontic modality,Negative,Diabetes,dizziness,Mental-Health,dizziness,Nervous-System-Related
Janumet oral,WebMD,"I DO NOT RECOMMEND ANYONE TAKING THIS DRUG AS MY DOCTOR PUT ME ON THIS DRUG FOR 3 MONTHS.IN THE THIRD WEEK I THOUGHT I WAS DYING.CHILLS ,HEADACHES,NERVOUSNESS,WEAKNESS(COULD NOT EVEN GET OFF THE COUCH),JOINT PAIN,MUSCLE ACHES,COULD NOT SLEEP,DECREASE IN APPETITE,AND MANY MANY MORE PROBLEMS.HOW COULD THE UNITED STATES GOVT. ALLOW SUCH A DRUG TO BE SOLD TO THE AMERICAN PUBLIC IS BEYOND ME.IT SHOULD BE TAKEN OFF THE MARKET IMMEDIATELY.P.S. IT DOESNT EVEN WORK ON MY DIABETES.SHAME ON THEM!!!!!!!!","['recommend', 'take', 'drug', 'doctor', 'drug', '3', 'months.in', 'week', 'think', 'dying.chills', 'headaches', 'nervousness', 'weakness(could', 'couch),joint', 'pain', 'muscle', 'aches', 'sleep', 'decrease', 'appetite', 'problems.how', 'united', 'states', 'govt', 'allow', 'drug', 'sell', 'american', 'public', 'me.it', 'taken', 'market', 'immediately.p.s.', 'doesnt', 'work', 'diabetes.shame']",0,Epistemic modality,Negative,Diabetes,"Muscle and Body Pain, Headaches",Body-Pain,"Body Pain, Headache",Ache/Pain & Swelling
Janumet oral,WebMD,"I have been on janumet 50/500 for about 3 weeks....have experienced severe tiredness,confusion,decreased heart rate,blurred vision,stomach bloating,blood pressure increase but it has lowered my sugar levels. Not worth the trouble...need to try something different.","['janumet', '50/500', '3', 'week', 'experience', 'severe', 'tiredness', 'confusion', 'decrease', 'heart', 'rate', 'blurred', 'vision', 'stomach', 'bloating', 'blood', 'pressure', 'increase', 'lower', 'sugar', 'level', 'worth', 'trouble', 'need', 'try', 'different']",0.230769,Deontic modality,Negative,Diabetes,"Fatigue, Bloating",Body-Pain,"Fatigue, Bloating","Psychological,Abdomen-Related"
Janumet oral,WebMD,"I've been on Janumet 575 one tablet twice a day. I began taking this drug in Decemeber, my A1C was 9.5, in March my A1C was 6.4. I am awaiting my June results. When I began taking the drug, I got diarhea, bloating. Those were all tolerable. I started sleeping through the night and lost 10lbs. My normal readings are always below 110. The highest I have ever been was 220 after eating more thant 2.5 cups of white rice - damn chinese buffet. Lol.","['janumet', '575', 'tablet', 'twice', 'day', ' ', 'begin', 'take', 'drug', 'decemeber', 'a1c', '9.5', 'march', 'a1c', '6.4', ' ', 'await', 'june', 'result', ' ', 'begin', 'take', 'drug', 'get', 'diarhea', 'bloat', ' ', 'tolerable', ' ', 'start', 'sleep', 'night', 'lose', '10lb', ' ', 'normal', 'reading', '110', ' ', 'high', '220', 'eat', 'thant', '2.5', 'cup', 'white', 'rice', 'damn', 'chinese', 'buffet', 'lol']",0.117647,Deontic modality,Negative,Diabetes,"Diarrhoea, Bloating",Stomach-Related,"Diarrhea, Bloating",Abdomen-Related
Janumet oral,WebMD,im new to this medication had to fill in the stars to post this. My DR. is trying this instead of putting me on insulin shots. hope this works Iam starting my first dose tonight. was taking metformin 500mg twice a day. sugars were at 200- 400 range. hope this helps me get my sugars down to close to normal levels. I also have high blood pressure also. will rate this after one week to see if this is helping any. 43 female.,"['m', 'new', 'medication', 'fill', 'star', 'post', 'dr', 'try', 'instead', 'put', 'insulin', 'shot', 'hope', 'work', 'iam', 'start', 'dose', 'tonight', 'take', 'metformin', '500', 'mg', 'twice', 'day', 'sugar', '200-', '400', 'range', 'hope', 'help', 'sugar', 'close', 'normal', 'level', 'high', 'blood', 'pressure', 'rate', 'week', 'help', '43', 'female']",0.190476,Epistemic modality,Neutral,Diabetes,Nil,Nil,Nil,Nil
Janumet oral,WebMD,I have been on metformin 1000 2/day and glipizide 10 2/day. I took them faithfuly and still with levels from 275-390. Less then a week ago the MD put me on Janumet and my levles are lower then normal not quite under 120. But I have noticed an huge increase in energy. I look forward to walking and working out. I wake up feeling like I slept. So far so good other then the stomach issues that comes with metformin. I cant wait to see my BS levels drop lower.,"['metformin', '1000', '2', 'day', 'glipizide', '10', '2', 'day', 'take', 'faithfuly', 'level', '275', '390', 'week', 'ago', 'md', 'janumet', 'levle', 'low', 'normal', '120', 'notice', 'huge', 'increase', 'energy', 'look', 'forward', 'walk', 'work', 'wake', 'feeling', 'like', 'sleep', 'far', 'good', 'stomach', 'issue', 'come', 'metformin', 'nt', 'wait', 'bs', 'level', 'drop', 'lower']",0.088889,Epistemic modality,Positive,Diabetes,Nil,Nil,Nil,Nil
Janumet oral,WebMD,Been on this drug less than a year and very pleased with it. Was on Avandamet and got all the side effects. I have been able to take control of my weight and A1C is 6.,"['drug', 'year', 'pleased', 'avandamet', 'get', 'effect', 'able', 'control', 'weight', 'a1c', '6']",0.181818,Epistemic modality,Positive,Diabetes,Nil,Nil,Nil,Nil
Janumet oral,WebMD,"I have been using janumet along with prandin for 2 months and have noticed some dizziness, numbness and tingling in hands and feet, bowel issues, and rapid heart rate. Have had tests done and no one seems to know the cause... My levels have decreased but I'm wondering if Janumet is the cause of these side effects...","['janumet', 'prandin', '2', 'month', 'notice', 'dizziness', 'numbness', 'tingle', 'hand', 'foot', 'bowel', 'issue', 'rapid', 'heart', 'rate', 'test', 'know', 'cause', 'level', 'decrease', 'wonder', 'janumet', 'cause', 'effect']",0.083333,Deontic modality,Neutral,Diabetes,dizziness,Mental-Health,dizziness,Nervous-System-Related
Janumet oral,WebMD,"I have been on it for 2 1/2 weeks and so far I have noticed my morning reading are down which was the hardest for me. I am hoping my readings will get better yet, they do seem more stable through out the day. My Dr. switched me from 2000 metformin to janumet because my A1C was staying at 7.3-7.5 and not getting any better. I am really hoping this works for me. I love taking it only twice a day instead of every meal with the met. No side effects other than loose bowels that I already had with themet.","['2', '1/2', 'week', 'far', 'notice', 'morning', 'reading', 'hard', 'hope', 'reading', 'well', 'stable', 'day', 'dr.', 'switch', '2000', 'metformin', 'janumet', 'a1c', 'stay', '7.3', '7.5', 'get', 'well', 'hope', 'work', 'love', 'take', 'twice', 'day', 'instead', 'meal', 'met', 'effect', 'loose', 'bowel', 'themet']",0.135135,Epistemic modality,Positive,Diabetes,Nil,Nil,Nil,Nil
Janumet oral,WebMD,"I have been tired ever since I took this drug, and have had muscle aches","['tired', 'take', 'drug', 'muscle', 'ache']",0,Deontic modality,Negative,Diabetes,Fatigue,Body-Pain,Fatigue,Psychological
Janumet oral,WebMD,"Was on Insulin for almost five years; finally referred to endocrinologist, following batter of test prescribed Janumet; it changed my life. Few side effects, best decision of my life; controlled sugars, weight loss; feel 100% better!","['insulin', 'year', 'finally', 'refer', 'endocrinologist', 'follow', 'batter', 'test', 'prescribe', 'janumet', 'change', 'life', 'effect', 'good', 'decision', 'life', 'control', 'sugar', 'weight', 'loss', 'feel', '100', 'well']",0.086957,Epistemic modality,Positive,Diabetes,Nil,Nil,Nil,Nil
Janumet oral,WebMD,"I have been on janumet for 5 mos. I am guilty of not taking meds as described, but since being on the janumet sugar levels are coming down and ac1 is getting lower. I had to learn how to take the janumet. I can't take on an empty stomach and I have to eat within 10 minutes of taking this drug. I no longer have muscle problems associated with diabetes, my vision has cleared up and I am a lot more energetic and I have had some weight loss.","['janumet', '5', 'mo', 'guilty', 'take', 'med', 'describe', 'janumet', 'sugar', 'level', 'come', 'ac1', 'get', 'low', 'learn', 'janumet', 'stomach', 'eat', '10', 'minute', 'take', 'drug', ' ', 'long', 'muscle', 'problem', 'associate', 'diabetes', 'vision', 'clear', 'lot', 'energetic', 'weight', 'loss']",0.058824,Deontic modality,Positive,Diabetes,Nil,Nil,Nil,Nil
Janumet oral,WebMD,I have experience ringing in my ears to the point that I cannot fall asleep. Anyone knows how i can avoid the ringing of the ears? Other than that it has been the only pill that has help me maintain my sugar level controlled.,"['experience', 'ring', 'ear', 'point', 'fall', 'asleep', ' ', 'know', 'avoid', 'ringing', 'ear', ' ', 'pill', 'help', 'maintain', 'sugar', 'level', 'control']",0,Uncertain modality,Positive,Diabetes,Ears Buzzing,Mental-Health,Ears Buzzing,Upper-Respiratory-Related
Janumet oral,WebMD,"using for about 1 month with some stomach cramping and diarhea, but is keeping sugar levels in 85-110 after meals. Am experiencing very cold hands and feet and a very annoying 'buzzing' or ringing in my ears that's so loud I'm have trouble hearing. Lost 10 lbs in this first month with diet and exercise, have tried to lose in the past and wasn't able to, so thinking the med must be helping to make it easier.","['1', 'month', 'stomach', 'cramping', 'diarhea', 'keep', 'sugar', 'level', '85', '110', 'meal', ' ', 'experience', 'cold', 'hand', 'foot', 'annoying', 'buzzing', 'ring', 'ear', 'loud', 'trouble', 'hear', ' ', 'lose', '10', 'lbs', 'month', 'diet', 'exercise', 'try', 'lose', 'past', 'able', 'think', 'med', 'help', 'easy']",0.157895,Deontic modality,Positive,Diabetes,"Diarrhoea, Ears Buzzing",Stomach-Related,"Diarrhea, Ears Buzzing","Abdomen-Related,Upper-Respiratory-Related"
Janumet oral,WebMD,I am very happy the way Janumet has conrolled my bloood sugar level. from 250 it has come to 110 to 115 in 1- O.D DOSES.,"['happy', 'way', 'janumet', 'conrolle', 'bloood', 'sugar', 'level', '250', 'come', '110', '115', '1-', 'o.d', 'doses']",0.142857,Epistemic modality,Positive,Diabetes,Nil,Nil,Nil,Nil
Janumet oral,WebMD,"Have used this for over a year now...sugar is controlled, minimal side effects. Strongly advise you follow directions and eat with food, as they warn you heartburn may occur...a little has, but well worth it for me. As long as I don't go crazy with the carbs, my sugar has been fine.","['year', 'sugar', 'control', 'minimal', 'effect', 'strongly', 'advise', 'follow', 'direction', 'eat', 'food', 'warn', 'heartburn', 'occur', 'little', 'worth', 'long', 'crazy', 'carb', 'sugar', 'fine']",0.190476,Epistemic modality,Positive,Diabetes,Nil,Nil,Nil,Nil
Janumet oral,WebMD,"Was taking metformin 500 2x daily. My ACL jumped from 6.8 to 8.5 so I've been on Janumet for about 3/4 days. My fasting number has dropped 50 points this morning. I have had a headache for 2 days though! Is this common? Otherwise, I'm hopeful for both weight loss and good results.","['take', 'metformin', '500', '2x', 'daily', 'acl', 'jump', '6.8', '8.5', 'janumet', '3/4', 'day', ' ', 'fast', 'number', 'drop', '50', 'point', 'morning', ' ', 'headache', '2', 'day', ' ', 'common', ' ', 'hopeful', 'weight', 'loss', 'good', 'result']",0.129032,Epistemic modality,Positive,Diabetes,Nil,Nil,Nil,Nil
Janumet oral,WebMD,This drug doesnt work my blood sugar is still in the 300's i have been to 2 doctors and they both insist that it works and i need to give it time well 4 months later not working at all still i am getting fed up with this. Why dont doctors listen to when i tell it doesnt work tried to get into see another doctor have to wait another 2 months. Well i dont have 2 months i could be dead,"['drug', 'nt', 'work', 'blood', 'sugar', '300', '2', 'doctor', 'insist', 'work', 'need', 'time', '4', 'month', 'later', 'work', 'getting', 'feed', 'nt', 'doctor', 'listen', 'tell', 'nt', 'work', 'try', 'doctor', 'wait', '2', 'month', 'nt', '2', 'month', 'dead']",0,Deontic modality,Negative,Diabetes,Nil,Nil,Nil,Nil
Janumet oral,WebMD,"50mg/ 1000mg. Newly diagnosed with type 2 diabetes. I've experienced vision changes, severe gas, and some twinges/ pain in my kidneys both sides within an hour after taking this pill. the twinges/ pain goes away. Other than that, this drug saved my life, allof my pre-diagnosis symptoms went away including erectile dysfunction, high blood pressure, blurry vision, and frequent urination. All of those symptoms are gone. Been using this for 1.5 months now and am very thankful. If my conditionchaneges i'll update.","['50mg/', '1000', 'mg', ' ', 'newly', 'diagnose', 'type', '2', 'diabetes', ' ', 'experience', 'vision', 'change', 'severe', 'gas', 'twinges/', 'pain', 'kidney', 'side', 'hour', 'take', 'pill', ' ', 'twinges/', 'pain', 'go', 'away', ' ', 'drug', 'save', 'life', 'allof', 'pre', 'diagnosis', 'symptom', 'go', 'away', 'include', 'erectile', 'dysfunction', 'high', 'blood', 'pressure', 'blurry', 'vision', 'frequent', 'urination', ' ', 'symptom', 'go', ' ', '1.5', 'month', 'thankful', ' ', 'conditionchanege', 'update']",0.210526,Deontic modality,Positive,Diabetes,Nil,Nil,Nil,Nil
Janumet oral,WebMD,"After switching from Avandamet to Janumet, continuous hunger went away, and I've lost 80 pounds with no other changes in meds! This drug is very expensive, but works.","['switch', 'avandamet', 'janumet', 'continuous', 'hunger', 'go', 'away', 'lose', '80', 'pound', 'change', 'med', ' ', 'drug', 'expensive', 'work']",0.125,Deontic modality,Positive,Diabetes,Nil,Nil,Nil,Nil
Janumet oral,WebMD,Started taking in July of 2008--have now lost 32 pounds. Muscle pain that I had before starting Janumet has gone away.I am having one sympton experiencing much colder feelings on my hands. Has anyone else had this problem?,"['start', 'take', 'july', '2008', '-have', 'lose', '32', 'pound', 'muscle', 'pain', 'start', 'janumet', 'go', 'away', 'have', 'sympton', 'experience', 'cold', 'feeling', 'hand', ' ', 'problem']",0.090909,Deontic modality,Positive,Diabetes,Nil,Nil,Nil,Nil
Janumet oral,WebMD,"I have been using this medication for 2 months and have noticed a drop in blood sugar readings,however i have developed a severe rash that itches terribly. It has now spread from arms and under arms to stomach back and legs. Has any one else experienced this?I use 50/1000 twice daily.I went to the dermatologist and was told it was psoriasis but i do not believe that .It looks like a rash you get from sunburn. red and tiny dots all over.I am going back to the doctor next week.","['medication', '2', 'month', 'notice', 'drop', 'blood', 'sugar', 'reading', 'develop', 'severe', 'rash', 'itch', 'terribly', 'spread', 'arm', 'arm', 'stomach', 'leg', 'experience', 'this?i', 'use', '50/1000', 'twice', 'daily', 'go', 'dermatologist', 'tell', 'psoriasis', 'believe', '.it', 'look', 'like', 'rash', 'sunburn', 'red', 'tiny', 'dot', 'go', 'doctor', 'week']",0.125,Deontic modality,Neutral,Diabetes,Skin Issue,Skin-Related,Rashes,Skin-Related
Janumet oral,WebMD,"On my 3rd day of Janumet 1 ea daily 50/1000 dose, before only taking Glucophage XR 500mg. Now I have much more energy, and my readings are around 90 fasting and 129 after meals, the upset stomach I had on my 1st day is gone, however, I am experiencing pressure pains on both sides near the kidney area, hoping they will subside, because I love my new energy levels.","['3rd', 'day', 'janumet', '1', 'ea', 'daily', '50/1000', 'dose', 'take', 'glucophage', 'xr', '500', 'mg', ' ', 'energy', 'reading', '90', 'fast', '129', 'meal', 'upset', 'stomach', '1st', 'day', 'go', 'experience', ' ', 'pressure', 'pain', 'side', 'near', 'kidney', 'area', 'hope', 'subside', 'love', 'new', 'energy', 'level']",0.230769,Epistemic modality,Positive,Diabetes,Nil,Nil,Nil,Nil
